2017-09-26	1.9729	-0.44
2017-09-25	1.9816	-0.05
2017-09-22	1.9825	-0.03
2017-09-21	1.9831	-0.57
2017-09-20	1.9944	1.15
2017-09-19	1.9718	-0.41
2017-09-18	1.9800	0.91
2017-09-15	1.9622	0.24
2017-09-14	1.9575	-0.36
2017-09-13	1.9645	0.75
2017-09-12	1.9499	-0.74
2017-09-11	1.9645	0.87
2017-09-08	1.9475	0.14
2017-09-07	1.9448	-0.40
2017-09-06	1.9526	0.02
2017-09-05	1.9522	0.85
2017-09-04	1.9358	0.89
2017-09-01	1.9188	1.13
2017-08-31	1.8974	0.56
2017-08-30	1.8868	0.34
2017-08-29	1.8805	-0.05
2017-08-28	1.8815	0.73
2017-08-25	1.8678	0.39
2017-08-24	1.8606	-0.55
2017-08-23	1.8709	-0.72
2017-08-22	1.8845	-0.10
2017-08-21	1.8864	0.63
2017-08-18	1.8746	0.20
2017-08-17	1.8708	0.26
2017-08-16	1.8660	0.09
2017-08-15	1.8644	0.28
2017-08-14	1.8592	2.41
2017-08-11	1.8154	-1.00
2017-08-10	1.8337	-0.24
2017-08-09	1.8381	0.68
2017-08-08	1.8257	-0.17
2017-08-07	1.8288	0.89
2017-08-04	1.8127	-0.40
2017-08-03	1.8200	-0.39
2017-08-02	1.8271	-0.41
2017-08-01	1.8347	-0.12
2017-07-31	1.8369	-0.15
2017-07-28	1.8396	0.51
2017-07-27	1.8302	0.48
2017-07-26	1.8214	-1.18
2017-07-25	1.8432	-0.25
2017-07-24	1.8478	0.42
2017-07-21	1.8401	0.09
2017-07-20	1.8384	0.75
2017-07-19	1.8247	0.80
2017-07-18	1.8102	0.38
2017-07-17	1.8034	-2.03
2017-07-14	1.8407	-0.57
2017-07-13	1.8512	-0.02
2017-07-12	1.8516	-0.55
2017-07-11	1.8619	-0.40
2017-07-10	1.8693	-0.90
2017-07-07	1.8863	-0.38
2017-07-06	1.8935	0.51
2017-07-05	1.8839	0.73
2017-07-04	1.8703	-0.76
2017-07-03	1.8847	-0.14
2017-06-30	1.8873	0.55
2017-06-29	1.8769	0.32
2017-06-28	1.8710	-1.00
2017-06-27	1.8899	0.10
2017-06-26	1.8880	1.82
2017-06-23	1.8542	0.85
2017-06-22	1.8385	-1.04
2017-06-21	1.8578	1.24
2017-06-20	1.8351	-0.18
2017-06-19	1.8385	0.48
2017-06-16	1.8297	0.36
2017-06-15	1.8232	0.42
2017-06-14	1.8155	-0.59
2017-06-13	1.8262	0.50
2017-06-12	1.8172	-0.13
2017-06-09	1.8196	0.32
2017-06-08	1.8138	0.80
2017-06-07	1.7994	1.96
2017-06-06	1.7648	1.00
2017-06-05	1.7474	0.36
2017-06-02	1.7412	0.19
2017-06-01	1.7379	-0.66
2017-05-31	1.7495	-0.05
2017-05-26	1.7504	0.04
2017-05-25	1.7497	0.27
2017-05-24	1.7450	-0.33
2017-05-23	1.7508	-0.23
2017-05-22	1.7549	-0.28
2017-05-19	1.7599	-0.18
2017-05-18	1.7630	-0.66
2017-05-17	1.7747	-0.69
2017-05-16	1.7870	1.99
2017-05-15	1.7522	0.88
2017-05-12	1.7369	0.34
2017-05-11	1.7310	0.60
2017-05-10	1.7207	-0.64
2017-05-09	1.7317	0.41
2017-05-08	1.7247	-1.28
2017-05-05	1.7470	-1.17
2017-05-04	1.7677	-0.41
2017-05-03	1.7750	-0.06
2017-05-02	1.7761	0.25
2017-04-28	1.7717	-0.20
2017-04-27	1.7753	0.32
2017-04-26	1.7696	-0.35
2017-04-25	1.7759	1.07
2017-04-24	1.7571	-1.95
2017-04-21	1.7921	-0.51
2017-04-20	1.8012	1.17
2017-04-19	1.7803	-0.17
2017-04-18	1.7833	1.09
2017-04-17	1.7640	0.01
2017-04-14	1.7638	-1.10
2017-04-13	1.7835	0.61
2017-04-12	1.7726	-0.16
2017-04-11	1.7754	-0.47
2017-04-10	1.7838	-0.76
2017-04-07	1.7975	0.03
2017-04-06	1.7970	0.06
2017-04-05	1.7959	1.52
2017-03-31	1.7690	0.99
2017-03-30	1.7516	-0.81
2017-03-29	1.7659	0.18
2017-03-28	1.7627	-0.06
2017-03-27	1.7637	-1.52
2017-03-24	1.7910	-0.02
2017-03-23	1.7914	0.78
2017-03-22	1.7775	0.38
2017-03-21	1.7708	1.17
2017-03-20	1.7503	0.62
2017-03-17	1.7396	-0.50
2017-03-16	1.7483	0.08
2017-03-15	1.7469	0.04
2017-03-14	1.7462	-0.89
2017-03-13	1.7619	1.18
2017-03-10	1.7413	0.46
2017-03-09	1.7334	-0.72
2017-03-08	1.7459	0.17
2017-03-07	1.7429	0.95
2017-03-06	1.7265	1.19
2017-03-03	1.7062	0.52
2017-03-02	1.6974	-0.42
2017-03-01	1.7045	0.12
2017-02-28	1.7025	0.32
2017-02-27	1.6971	-0.55
2017-02-24	1.7065	-0.02
2017-02-23	1.7068	-0.21
2017-02-22	1.7104	0.52
2017-02-21	1.7016	0.57
2017-02-20	1.6920	1.79
2017-02-17	1.6623	-0.30
2017-02-16	1.6673	0.65
2017-02-15	1.6565	-0.53
2017-02-14	1.6653	-0.20
2017-02-13	1.6686	0.88
2017-02-10	1.6540	-0.03
2017-02-09	1.6545	0.28
2017-02-08	1.6499	0.68
2017-02-07	1.6387	-0.56
2017-02-06	1.6480	0.26
2017-02-03	1.6438	-0.30
2017-01-26	1.6487	0.32
2017-01-25	1.6435	0.42
2017-01-24	1.6366	-0.16
2017-01-23	1.6393	0.28
2017-01-20	1.6347	0.99
2017-01-19	1.6186	-0.07
2017-01-18	1.6198	0.20
2017-01-17	1.6165	0.77
2017-01-16	1.6041	-1.95
2017-01-13	1.6360	-1.08
2017-01-12	1.6539	-0.97
2017-01-11	1.6701	-0.98
2017-01-10	1.6867	-0.27
2017-01-09	1.6913	0.11
2017-01-06	1.6895	-0.61
2017-01-05	1.6999	-0.20
2017-01-04	1.7033	1.53
2017-01-03	1.6777	0.88
2016-12-30	1.6631	0.41
2016-12-29	1.6563	-0.20
2016-12-28	1.6596	-0.62
2016-12-27	1.6700	-0.05
2016-12-26	1.6708	-0.02
2016-12-23	1.6712	-0.79
2016-12-22	1.6845	-0.17
2016-12-21	1.6874	0.69
2016-12-20	1.6758	-0.33
2016-12-19	1.6814	0.07
2016-12-16	1.6803	0.54
2016-12-15	1.6712	0.14
2016-12-14	1.6689	-0.65
2016-12-13	1.6799	0.58
2016-12-12	1.6702	-3.47
2016-12-09	1.7302	-0.39
2016-12-08	1.7370	-0.18
2016-12-07	1.7401	0.58
2016-12-06	1.7300	0.33
2016-12-05	1.7243	-0.17
2016-12-02	1.7272	-1.30
2016-12-01	1.7499	0.46
2016-11-30	1.7419	-0.35
2016-11-29	1.7481	0.81
2016-11-28	1.7340	0.00
2016-11-25	1.7340	0.28
2016-11-24	1.7292	0.23
2016-11-23	1.7253	0.11
2016-11-22	1.7234	0.29
2016-11-21	1.7184	-0.17
2016-11-18	1.7213	-0.28
2016-11-17	1.7262	0.06
2016-11-16	1.7251	-0.02
2016-11-15	1.7255	0.57
2016-11-14	1.7158	-0.02
2016-11-11	1.7161	-0.27
2016-11-10	1.7207	0.75
2016-11-09	1.7079	-0.31
2016-11-08	1.7132	0.37
2016-11-07	1.7069	-0.43
2016-11-04	1.7142	-0.51
2016-11-03	1.7230	0.11
2016-11-02	1.7211	-0.49
2016-11-01	1.7295	0.84
2016-10-31	1.7151	-0.44
2016-10-28	1.7226	-0.35
2016-10-27	1.7286	0.06
2016-10-26	1.7276	-0.12
2016-10-25	1.7297	0.16
2016-10-24	1.7270	0.64
2016-10-21	1.7161	-0.37
2016-10-20	1.7224	0.38
2016-10-19	1.7158	-0.50
2016-10-18	1.7245	1.08
2016-10-17	1.7060	-0.59
2016-10-14	1.7162	-0.31
2016-10-13	1.7215	-0.27
2016-10-12	1.7262	0.09
2016-10-11	1.7247	0.19
2016-10-10	1.7214	1.27
2016-09-30	1.6998	0.35
2016-09-29	1.6938	0.31
2016-09-28	1.6885	0.25
2016-09-27	1.6843	0.56
2016-09-26	1.6749	-1.16
2016-09-23	1.6945	-0.05
2016-09-22	1.6954	0.39
2016-09-21	1.6888	0.22
2016-09-20	1.6851	-0.08
2016-09-19	1.6864	1.05
2016-09-14	1.6689	-0.52
2016-09-13	1.6777	0.53
2016-09-12	1.6689	-2.03
2016-09-09	1.7034	-0.68
2016-09-08	1.7151	0.18
2016-09-07	1.7121	-0.06
2016-09-06	1.7132	1.01
2016-09-05	1.6960	0.35
2016-09-02	1.6900	-0.25
2016-09-01	1.6943	-0.84
2016-08-31	1.7087	0.01
2016-08-30	1.7085	-0.08
2016-08-29	1.7098	-0.04
2016-08-26	1.7105	0.23
2016-08-25	1.7065	-0.73
2016-08-24	1.7190	-0.43
2016-08-23	1.7264	0.15
2016-08-22	1.7238	-0.82
2016-08-19	1.7381	-0.05
2016-08-18	1.7389	-0.35
2016-08-17	1.7450	0.76
2016-08-16	1.7318	-0.04
2016-08-15	1.7325	1.73
2016-08-12	1.7030	0.48
2016-08-11	1.6948	-0.78
2016-08-10	1.7081	-0.59
2016-08-09	1.7182	1.43
2016-08-08	1.6939	0.73
2016-08-05	1.6817	-0.41
2016-08-04	1.6886	0.54
2016-08-03	1.6796	0.15
2016-08-02	1.6771	0.62
2016-08-01	1.6667	-2.08
2016-07-29	1.7021	-0.34
2016-07-28	1.7079	0.67
2016-07-27	1.6965	-3.32
2016-07-26	1.7548	1.62
2016-07-25	1.7268	0.31
2016-07-22	1.7215	-1.01
2016-07-21	1.7391	0.03
2016-07-20	1.7385	-0.03
2016-07-19	1.7391	-0.49
2016-07-18	1.7476	-0.46
2016-07-15	1.7556	-0.20
2016-07-14	1.7591	0.38
2016-07-13	1.7525	-0.13
2016-07-12	1.7547	1.16
2016-07-11	1.7345	0.38
2016-07-08	1.7279	-0.03
2016-07-07	1.7285	-0.27
2016-07-06	1.7331	0.90
2016-07-05	1.7176	0.33
2016-07-04	1.7120	1.51
2016-07-01	1.6865	-0.50
2016-06-30	1.6950	0.21
2016-06-29	1.6914	-0.02
2016-06-28	1.6918	0.42
2016-06-27	1.6848	2.68
2016-06-24	1.6408	-0.51
2016-06-23	1.6492	-0.91
2016-06-22	1.6644	1.14
2016-06-21	1.6457	-1.46
2016-06-20	1.6700	0.91
2016-06-17	1.6550	0.64
2016-06-16	1.6444	0.07
2016-06-15	1.6432	2.95
2016-06-14	1.5961	1.50
2016-06-13	1.5725	-4.34
2016-06-08	1.6439	0.43
2016-06-07	1.6369	0.26
2016-06-06	1.6327	0.00
2016-06-03	1.6327	1.28
2016-06-02	1.6121	0.58
2016-06-01	1.6028	0.74
2016-05-31	1.5911	4.27
2016-05-30	1.5260	-0.72
2016-05-27	1.5371	-0.28
2016-05-26	1.5414	0.61
2016-05-25	1.5321	-0.94
2016-05-24	1.5467	-1.44
2016-05-23	1.5693	1.51
2016-05-20	1.5460	1.10
2016-05-19	1.5292	1.33
2016-05-18	1.5091	-2.59
2016-05-17	1.5493	-1.24
2016-05-16	1.5688	1.66
2016-05-13	1.5432	0.08
2016-05-12	1.5419	0.90
2016-05-11	1.5281	-0.12
2016-05-10	1.5299	0.07
2016-05-09	1.5289	-2.55
2016-05-06	1.5689	-3.49
2016-05-05	1.6257	0.27
2016-05-04	1.6214	0.34
2016-05-03	1.6159	3.57
2016-04-29	1.5602	0.39
2016-04-28	1.5541	-0.13
2016-04-27	1.5562	-0.17
2016-04-26	1.5589	1.21
2016-04-25	1.5403	-0.43
2016-04-22	1.5470	1.03
2016-04-21	1.5313	-1.23
2016-04-20	1.5504	-3.16
2016-04-19	1.6010	0.16
2016-04-18	1.5984	-1.22
2016-04-15	1.6182	0.48
2016-04-14	1.6105	0.49
2016-04-13	1.6027	0.77
2016-04-12	1.5905	-1.27
2016-04-11	1.6110	1.38
2016-04-08	1.5891	-1.01
2016-04-07	1.6053	-1.11
2016-04-06	1.6234	0.81
2016-04-05	1.6104	2.50
2016-04-01	1.5711	-0.83
2016-03-31	1.5843	0.28
2016-03-30	1.5798	3.30
2016-03-29	1.5294	-1.87
2016-03-28	1.5585	-0.35
2016-03-25	1.5640	0.57
2016-03-24	1.5552	-0.87
2016-03-23	1.5689	0.45
2016-03-22	1.5618	0.28
2016-03-21	1.5574	1.86
2016-03-18	1.5290	3.97
2016-03-17	1.4706	3.39
2016-03-16	1.4224	-0.51
2016-03-15	1.4297	-0.58
2016-03-14	1.4380	3.52
2016-03-11	1.3891	-0.19
2016-03-10	1.3918	-1.70
2016-03-09	1.4158	-1.48
2016-03-08	1.4370	0.48
2016-03-07	1.4301	1.44
2016-03-04	1.4098	-2.56
2016-03-03	1.4469	-0.28
2016-03-02	1.4510	4.12
2016-03-01	1.3936	2.26
2016-02-29	1.3628	-5.35
2016-02-26	1.4398	-0.19
2016-02-25	1.4425	-7.55
2016-02-24	1.5603	-0.61
2016-02-23	1.5698	-0.97
2016-02-22	2.2351	1.37
2016-02-19	2.2048	-0.34
2016-02-18	2.2123	0.14
2016-02-17	2.2091	0.49
2016-02-16	2.1983	3.62
2016-02-15	2.1214	0.47
2016-02-05	2.1115	-1.05
2016-02-04	2.1340	1.82
2016-02-03	2.0958	0.04
2016-02-02	2.0950	3.44
2016-02-01	2.0254	-0.42
2016-01-29	2.0339	3.82
2016-01-28	1.9591	-3.75
2016-01-27	2.0355	-1.45
2016-01-26	2.0654	-6.68
2016-01-25	2.2132	1.14
2016-01-22	2.1883	1.26
2016-01-21	2.1611	-3.75
2016-01-20	2.2454	-1.80
2016-01-19	2.2865	3.67
2016-01-18	2.2055	1.79
2016-01-15	2.1667	-3.25
2016-01-14	2.2396	3.69
2016-01-13	2.1600	-3.03
2016-01-12	2.2274	0.86
2016-01-11	2.2085	-6.38
2016-01-08	2.3591	0.99
2016-01-07	2.3359	-7.95
2016-01-06	2.5377	1.54
2016-01-05	2.4991	-2.23
2016-01-04	2.5560	-7.93
2015-12-31	2.7760	-1.05
2015-12-30	2.8055	1.33
2015-12-29	2.7688	0.64
2015-12-28	2.7513	-1.77
2015-12-25	2.8009	0.89
2015-12-24	2.7762	-0.14
2015-12-23	2.7802	-0.48
2015-12-22	2.7937	0.67
2015-12-21	2.7752	1.94
2015-12-18	2.7223	-0.67
2015-12-17	2.7407	2.68
2015-12-16	2.6692	0.65
2015-12-15	2.6520	0.81
2015-12-14	2.6308	1.40
2015-12-11	2.5945	-0.07
2015-12-10	2.5962	-0.45
2015-12-09	2.6080	-0.14
2015-12-08	2.6116	-1.52
2015-12-07	2.6518	0.79
2015-12-04	2.6310	0.32
2015-12-03	2.6227	1.98
2015-12-02	2.5718	0.38
2015-12-01	2.5621	1.32
2015-11-30	2.5287	0.92
2015-11-27	2.5056	-5.75
2015-11-26	2.6584	-0.41
2015-11-25	2.6693	1.95
2015-11-24	2.6183	0.21
2015-11-23	2.6127	-1.22
2015-11-20	2.6450	1.39
2015-11-19	2.6088	2.23
2015-11-18	2.5520	-1.02
2015-11-17	2.5783	-0.38
2015-11-16	2.5881	1.09
2015-11-13	2.5603	-2.36
2015-11-12	2.6221	-0.31
2015-11-11	2.6303	1.23
2015-11-10	2.5983	0.32
2015-11-09	2.5901	1.72
2015-11-06	2.5464	2.70
2015-11-05	2.4795	0.58
2015-11-04	2.4651	5.38
2015-11-03	2.3392	-0.43
2015-11-02	2.3494	-1.81
2015-10-30	2.3928	0.47
2015-10-29	2.3816	0.51
2015-10-28	2.3696	-2.80
2015-10-27	2.4379	0.11
2015-10-26	2.4352	0.30
2015-10-23	2.4279	2.14
2015-10-22	2.3771	3.17
2015-10-21	2.3041	-6.25
2015-10-20	2.4578	2.36
2015-10-19	2.4012	-1.42
2015-10-16	2.4358	1.43
2015-10-15	2.4015	3.30
2015-10-14	2.3248	-1.91
2015-10-13	2.3701	1.76
2015-10-12	2.3292	4.29
2015-10-09	2.2333	2.12
2015-10-08	2.1870	4.03
2015-09-30	2.1022	-0.14
2015-09-29	2.1052	-1.40
2015-09-28	2.1351	3.28
2015-09-25	2.0673	-2.72
2015-09-24	2.1251	0.90
2015-09-23	2.1061	-0.96
2015-09-22	2.1266	0.26
2015-09-21	2.1211	4.31
2015-09-18	2.0334	1.98
2015-09-17	1.9940	-0.66
2015-09-16	2.0072	7.38
2015-09-15	1.8692	-4.78
2015-09-14	1.9631	-6.63
2015-09-11	2.1025	0.76
2015-09-10	2.0867	-1.36
2015-09-09	2.1154	3.65
2015-09-08	2.0409	5.87
2015-09-07	1.9277	0.90
2015-09-02	1.9106	-1.36
2015-09-01	1.9370	-5.93
2015-08-31	2.0592	-3.71
2015-08-28	2.1385	6.12
2015-08-27	2.0152	4.96
2015-08-26	1.9199	-1.31
2015-08-25	1.9454	-7.57
2015-08-24	2.1047	-8.78
2015-08-21	2.3072	-5.62
2015-08-20	2.4446	-3.19
2015-08-19	2.5252	2.41
2015-08-18	2.4658	-7.33
2015-08-17	2.6609	0.21
2015-08-14	2.6553	0.06
2015-08-13	2.6537	1.27
2015-08-12	2.6205	-1.58
2015-08-11	2.6625	1.68
2015-08-10	2.6186	5.54
2015-08-07	2.4812	3.44
2015-08-06	2.3987	-0.18
2015-08-05	2.4031	-0.66
2015-08-04	2.4191	5.49
2015-08-03	2.2932	-3.52
2015-07-31	2.3768	-0.63
2015-07-30	2.3918	-3.92
2015-07-29	2.4895	3.68
2015-07-28	2.4012	-3.23
2015-07-27	2.4813	-8.15
2015-07-24	2.7014	-0.71
2015-07-23	2.7208	3.65
2015-07-22	2.6250	0.98
2015-07-21	2.5996	2.03
2015-07-20	2.5478	1.50
2015-07-17	2.5102	5.21
2015-07-16	2.3858	0.40
2015-07-15	2.3764	-5.38
2015-07-14	2.5116	2.13
2015-07-13	2.4591	5.44
2015-07-10	2.3322	4.83
2015-07-09	2.2247	3.91
2015-07-08	2.1410	-3.76
2015-07-07	2.2246	-5.24
2015-07-06	2.3475	-2.33
2015-07-03	2.4035	-5.04
2015-07-02	2.5312	-5.91
2015-07-01	2.6901	-3.37
2015-06-30	2.7840	5.31
2015-06-29	2.6435	-5.79
2015-06-26	2.8060	-7.30
2015-06-25	3.0270	-2.62
2015-06-24	3.1084	1.60
2015-06-23	3.0595	1.68
2015-06-19	3.0089	-5.09
2015-06-18	3.1704	-3.27
2015-06-17	3.2776	1.13
2015-06-16	3.2410	-3.16
2015-06-15	3.3468	-3.19
2015-06-12	3.4570	2.11
2015-06-11	3.3857	0.70
2015-06-10	3.3620	1.36
2015-06-09	3.3170	0.33
2015-06-08	3.3062	-0.74
2015-06-05	3.3309	-0.13
2015-06-04	3.3351	0.51
2015-06-03	3.3181	0.30
2015-06-02	3.3083	2.60
2015-06-01	3.2245	4.25
2015-05-29	3.0929	1.26
2015-05-28	3.0543	-5.50
2015-05-27	3.2322	0.48
2015-05-26	3.2166	2.85
2015-05-25	3.1275	1.77
2015-05-22	3.0732	0.62
2015-05-21	3.0543	3.18
2015-05-20	2.9601	2.39
2015-05-19	2.8909	2.11
2015-05-18	2.8311	1.83
2015-05-15	2.7802	-0.89
2015-05-14	2.8053	0.02
2015-05-13	2.8048	0.61
2015-05-12	2.7878	1.50
2015-05-11	2.7466	3.37
2015-05-08	2.6571	3.37
2015-05-07	2.5705	-0.21
2015-05-06	2.5758	-0.12
2015-05-05	2.5788	-3.43
2015-05-04	2.6703	-0.45
2015-04-30	2.6824	1.52
2015-04-29	2.6422	2.59
2015-04-28	2.5755	-2.51
2015-04-27	2.6419	0.98
2015-04-24	2.6163	-0.89
2015-04-23	2.6398	0.33
2015-04-22	2.6311	2.15
2015-04-21	2.5757	3.89
2015-04-20	2.4792	-2.46
2015-04-17	2.5416	-0.66
2015-04-16	2.5585	2.00
2015-04-15	2.5083	-4.07
2015-04-14	2.6147	-1.03
2015-04-13	2.6420	1.69
2015-04-10	2.5981	2.52
2015-04-09	2.5343	1.34
2015-04-08	2.5009	-0.73
2015-04-07	2.5192	1.95
2015-04-03	2.4711	1.38
2015-04-02	2.4374	1.17
2015-04-01	2.4093	2.44
2015-03-31	2.3519	0.52
2015-03-30	2.3398	0.48
2015-03-27	2.3286	2.24
2015-03-26	2.2776	-1.39
2015-03-25	2.3097	-0.11
2015-03-24	2.3122	1.45
2015-03-23	2.2791	3.13
2015-03-20	2.2099	2.13
2015-03-19	2.1639	0.24
2015-03-18	2.1587	1.82
2015-03-17	2.1201	0.72
2015-03-16	2.1050	3.61
2015-03-13	2.0317	1.40
2015-03-12	2.0037	-0.71
2015-03-11	2.0180	0.03
2015-03-10	2.0174	2.26
2015-03-09	1.9729	1.35
2015-03-06	1.9466	-1.51
2015-03-05	1.9765	-0.05
2015-03-04	1.9774	1.05
2015-03-03	1.9568	-1.68
2015-03-02	1.9902	2.19
2015-02-27	1.9476	0.45
2015-02-26	1.9389	0.85
2015-02-25	1.9226	-2.00
2015-02-17	1.9618	0.80
2015-02-16	1.9462	1.64
2015-02-13	1.9148	1.03
2015-02-12	1.8953	0.75
2015-02-11	1.8812	2.44
2015-02-10	1.8364	1.36
2015-02-09	1.8118	-0.53
2015-02-06	1.8214	-1.22
2015-02-05	1.8439	0.24
2015-02-04	1.8394	-0.61
2015-02-03	1.8507	2.77
2015-02-02	1.8008	-0.59
2015-01-30	1.8115	-1.75
2015-01-29	1.8438	-1.55
2015-01-28	1.8729	-1.00
2015-01-27	1.8919	0.29
2015-01-26	1.8864	2.45
2015-01-23	1.8413	-1.56
2015-01-22	1.8705	1.28
2015-01-21	1.8469	2.27
2015-01-20	1.9459	4.14
2015-01-19	1.8685	-3.32
2015-01-16	1.9326	2.77
2015-01-15	1.8805	0.05
2015-01-14	1.8795	0.10
2015-01-13	1.8777	1.60
2015-01-12	1.8481	1.43
2015-01-09	1.8220	0.12
2015-01-08	1.8198	0.85
2015-01-07	1.8045	-0.29
2015-01-06	1.8098	1.95
2015-01-05	1.7751	0.43
2014-12-31	1.7675	2.32
2014-12-30	1.7275	-1.23
2014-12-29	1.7491	-0.91
2014-12-26	1.7652	2.13
2014-12-25	1.7283	0.86
2014-12-24	1.7136	1.69
2014-12-23	1.6852	-1.77
2014-12-22	1.7156	-4.95
2014-12-19	1.8050	-2.63
2014-12-18	1.8537	-1.37
2014-12-17	1.8794	-0.33
2014-12-16	1.8856	-0.14
2014-12-15	1.8883	1.95
2014-12-12	1.8521	1.28
2014-12-11	1.8287	0.85
2014-12-10	1.8133	2.74
2014-12-09	1.7649	-3.48
2014-12-08	1.8286	0.70
2014-12-05	1.8159	-1.86
2014-12-04	1.8504	3.01
2014-12-03	1.7964	1.51
2014-12-02	1.7697	0.97
2014-12-01	1.7527	-0.09
2014-11-28	1.7543	1.31
2014-11-27	1.7316	1.45
2014-11-26	1.7068	0.41
2014-11-25	1.6999	1.27
2014-11-24	1.6786	1.45
2014-11-21	1.6546	0.87
2014-11-20	1.6404	-0.29
2014-11-19	1.6452	0.80
2014-11-18	1.6322	-0.06
2014-11-17	1.6332	0.75
2014-11-14	1.6211	0.00
2014-11-13	1.6211	-1.60
2014-11-12	1.6475	1.19
2014-11-11	1.6282	-2.13
2014-11-10	1.6637	0.26
2014-11-07	1.6594	0.22
2014-11-06	1.6557	0.89
2014-11-05	1.6411	0.09
2014-11-04	1.6396	-0.88
2014-11-03	1.6541	0.38
2014-10-31	1.6478	-0.14
2014-10-30	1.6501	0.05
2014-10-29	1.6493	0.78
2014-10-28	1.6365	2.29
2014-10-27	1.5999	1.01
2014-10-24	1.5839	0.80
2014-10-23	1.5714	-1.40
2014-10-22	1.5937	-1.61
2014-10-21	1.6197	-0.59
2014-10-20	1.6293	1.60
2014-10-17	1.6036	-0.75
2014-10-16	1.6157	-1.11
2014-10-15	1.6339	0.57
2014-10-14	1.6247	0.02
2014-10-13	1.6244	-0.15
2014-10-10	1.6269	-0.31
2014-10-09	1.6320	0.26
2014-10-08	1.6278	1.14
2014-09-30	1.6095	0.92
2014-09-29	1.5949	1.30
2014-09-26	1.5745	0.31
2014-09-25	1.5697	-0.13
2014-09-24	1.5718	0.98
2014-09-23	1.5566	0.84
2014-09-22	1.5437	-0.82
2014-09-19	1.5565	1.21
2014-09-18	1.5379	0.54
2014-09-17	1.5296	0.39
2014-09-16	1.5237	-2.87
2014-09-15	1.5688	0.10
2014-09-12	1.5673	1.44
2014-09-11	1.5450	-0.19
2014-09-10	1.5479	-0.05
2014-09-09	1.5486	0.11
2014-09-05	1.5469	0.27
2014-09-04	1.5428	0.44
2014-09-03	1.5360	0.73
2014-09-02	1.5248	0.63
2014-09-01	1.5152	0.78
2014-08-29	1.5034	0.93
2014-08-28	1.4895	-0.58
2014-08-27	1.4982	0.46
2014-08-26	1.4914	-1.28
2014-08-25	1.5107	-0.49
2014-08-22	1.5182	0.27
2014-08-21	1.5141	-0.20
2014-08-20	1.5172	-0.05
2014-08-19	1.5179	0.60
2014-08-18	1.5089	0.69
2014-08-15	1.4986	0.44
2014-08-14	1.4920	-0.59
2014-08-13	1.5009	0.66
2014-08-12	1.4911	0.20
2014-08-11	1.4881	0.94
2014-08-08	1.4742	0.46
2014-08-07	1.4674	-0.78
2014-08-06	1.4789	0.42
2014-08-05	1.4727	0.21
2014-08-04	1.4696	1.92
2014-08-01	1.4419	-0.98
2014-07-31	1.4562	0.97
2014-07-30	1.4422	0.15
2014-07-29	1.4401	0.14
2014-07-28	1.4381	1.22
2014-07-25	1.4207	0.43
2014-07-24	1.4146	1.78
2014-07-23	1.3899	-0.10
2014-07-22	1.3913	1.00
2014-07-21	1.3775	0.08
2014-07-18	1.3764	0.48
2014-07-17	1.3698	-0.58
2014-07-16	1.3778	-0.42
2014-07-15	1.3836	-0.32
2014-07-14	1.3880	1.11
2014-07-11	1.3727	0.70
2014-07-10	1.3631	-0.44
2014-07-09	1.3691	-1.61
2014-07-08	1.3915	0.59
2014-07-07	1.3833	-0.30
2014-07-04	1.3875	0.10
2014-07-03	1.3861	1.08
2014-07-02	1.3713	0.20
2014-07-01	1.3686	0.12
2014-06-30	1.3670	0.66
2014-06-27	1.3581	0.25
2014-06-26	1.3547	0.72
2014-06-25	1.3450	-0.54
2014-06-24	1.3523	0.55
2014-06-23	1.3449	0.79
2014-06-20	1.3344	0.56
2014-06-19	1.3270	-1.40
2014-06-18	1.3458	-0.91
2014-06-17	1.3581	-0.90
2014-06-16	1.3704	-0.09
2014-06-13	1.3716	1.12
2014-06-12	1.3564	-0.29
2014-06-11	1.3604	0.55
2014-06-10	1.3529	1.14
2014-06-09	1.3376	-0.04
2014-06-06	1.3381	-0.22
2014-06-05	1.3411	1.10
2014-06-04	1.3265	-1.10
2014-06-03	1.3413	-0.16
2014-05-30	1.3435	0.16
2014-05-29	1.3413	-0.67
2014-05-28	1.3503	1.21
2014-05-27	1.3341	-0.28
2014-05-26	1.3378	0.28
2014-05-23	1.3341	1.36
2014-05-22	1.3162	0.47
2014-05-21	1.3101	0.95
2014-05-20	1.2978	0.06
2014-05-19	1.2970	-0.83
2014-05-16	1.3079	-0.30
2014-05-15	1.3118	-1.20
2014-05-14	1.3277	0.49
2014-05-13	1.3212	0.05
2014-05-12	1.3206	1.13
2014-05-09	1.3059	-0.74
2014-05-08	1.3156	-0.34
2014-05-07	1.3201	-0.97
2014-05-06	1.3330	0.57
2014-05-05	1.3255	-0.11
2014-04-30	1.3269	0.52
2014-04-29	1.3200	1.09
2014-04-28	1.3058	-1.73
2014-04-25	1.3288	-1.50
2014-04-24	1.3491	-0.41
2014-04-23	1.3547	0.01
2014-04-22	1.3546	-0.29
2014-04-21	1.3586	-1.27
2014-04-18	1.3761	-0.12
2014-04-17	1.3777	-0.46
2014-04-16	1.3840	0.20
2014-04-15	1.3813	-1.24
2014-04-14	1.3986	0.00
2014-04-11	1.3986	-0.22
2014-04-10	1.4017	0.12
2014-04-09	1.4000	0.06
2014-04-08	1.3992	0.96
